,countyCode,County,State,county_state,tot_pol_cnt,Households,adopt_rate
424,13141,Hancock,GA,"Hancock County, GA",9,2974,0.3
425,13143,Haralson,GA,"Haralson County, GA",6,11259,0.1
426,13145,Harris,GA,"Harris County, GA",87,12156,0.7
427,13147,Hart,GA,"Hart County, GA",13,9853,0.1
428,13149,Heard,GA,"Heard County, GA",2,4502,0.0
429,13151,Henry,GA,"Henry County, GA",413,75984,0.5
430,13153,Houston,GA,"Houston County, GA",410,57056,0.7
431,13155,Irwin,GA,"Irwin County, GA",1,3329,0.0
432,13157,Jackson,GA,"Jackson County, GA",39,23166,0.2
433,13159,Jasper,GA,"Jasper County, GA",27,5171,0.5
434,13161,Jeff Davis,GA,"Jeff Davis County, GA",12,5279,0.2
435,13163,Jefferson,GA,"Jefferson County, GA",5,5664,0.1
436,13165,Jenkins,GA,"Jenkins County, GA",7,3443,0.2
437,13167,Johnson,GA,"Johnson County, GA",2,3393,0.1
438,13169,Jones,GA,"Jones County, GA",26,10701,0.2
439,13171,Lamar,GA,"Lamar County, GA",15,6494,0.2
440,13173,Lanier,GA,"Lanier County, GA",9,3714,0.2
441,13175,Laurens,GA,"Laurens County, GA",41,17142,0.2
442,13177,Lee,GA,"Lee County, GA",268,10226,2.6
443,13179,Liberty,GA,"Liberty County, GA",1658,23485,7.1
444,13181,Lincoln,GA,"Lincoln County, GA",5,3475,0.1
445,13183,Long,GA,"Long County, GA",196,5695,3.4
446,13185,Lowndes,GA,"Lowndes County, GA",255,41282,0.6
447,13187,Lumpkin,GA,"Lumpkin County, GA",33,11570,0.3
448,13189,McDuffie,GA,"McDuffie County, GA",11,8153,0.1
449,13191,McIntosh,GA,"McIntosh County, GA",572,6042,9.5
450,13193,Macon,GA,"Macon County, GA",9,4696,0.2
451,13195,Madison,GA,"Madison County, GA",8,10744,0.1
452,13197,Marion,GA,"Marion County, GA",1,3408,0.0
453,13199,Meriwether,GA,"Meriwether County, GA",8,8051,0.1
454,13201,Miller,GA,"Miller County, GA",20,2333,0.9
455,13205,Mitchell,GA,"Mitchell County, GA",79,7982,1.0
456,13207,Monroe,GA,"Monroe County, GA",73,9760,0.7
457,13209,Montgomery,GA,"Montgomery County, GA",13,3097,0.4
458,13211,Morgan,GA,"Morgan County, GA",18,6942,0.3
459,13213,Murray,GA,"Murray County, GA",23,14385,0.2
460,13215,Muscogee,GA,"Muscogee County, GA",438,72759,0.6
461,13217,Newton,GA,"Newton County, GA",107,37018,0.3
462,13219,Oconee,GA,"Oconee County, GA",48,13423,0.4
463,13221,Oglethorpe,GA,"Oglethorpe County, GA",11,5651,0.2
464,13223,Paulding,GA,"Paulding County, GA",164,53299,0.3
465,13225,Peach,GA,"Peach County, GA",13,10136,0.1
466,13227,Pickens,GA,"Pickens County, GA",33,11868,0.3
467,13229,Pierce,GA,"Pierce County, GA",29,7048,0.4
468,13231,Pike,GA,"Pike County, GA",7,6143,0.1
469,13233,Polk,GA,"Polk County, GA",35,15038,0.2
470,13235,Pulaski,GA,"Pulaski County, GA",18,3687,0.5
471,13237,Putnam,GA,"Putnam County, GA",60,8937,0.7
472,13239,Quitman,GA,"Quitman County, GA",1,842,0.1
473,13241,Rabun,GA,"Rabun County, GA",87,6662,1.3
474,13243,Randolph,GA,"Randolph County, GA",2,2553,0.1
475,13245,Richmond,GA,"Richmond County, GA",634,71400,0.9
476,13247,Rockdale,GA,"Rockdale County, GA",125,31076,0.4
477,13251,Screven,GA,"Screven County, GA",19,5098,0.4
478,13253,Seminole,GA,"Seminole County, GA",73,3363,2.2
479,13255,Spalding,GA,"Spalding County, GA",100,24336,0.4
480,13257,Stephens,GA,"Stephens County, GA",23,9543,0.2
481,13261,Sumter,GA,"Sumter County, GA",63,11510,0.5
482,13263,Talbot,GA,"Talbot County, GA",5,2809,0.2
483,13267,Tattnall,GA,"Tattnall County, GA",28,8241,0.3
484,13271,Telfair,GA,"Telfair County, GA",4,4668,0.1
485,13273,Terrell,GA,"Terrell County, GA",10,3399,0.3
486,13275,Thomas,GA,"Thomas County, GA",127,17595,0.7
487,13277,Tift,GA,"Tift County, GA",89,15144,0.6
488,13279,Toombs,GA,"Toombs County, GA",35,10030,0.3
489,13281,Towns,GA,"Towns County, GA",52,4898,1.1
490,13285,Troup,GA,"Troup County, GA",67,24928,0.3
491,13287,Turner,GA,"Turner County, GA",4,3169,0.1
492,13289,Twiggs,GA,"Twiggs County, GA",2,3044,0.1
493,13291,Union,GA,"Union County, GA",83,9743,0.9
494,13293,Upson,GA,"Upson County, GA",17,10154,0.2
495,13295,Walker,GA,"Walker County, GA",83,25975,0.3
496,13297,Walton,GA,"Walton County, GA",122,31670,0.4
497,13299,Ware,GA,"Ware County, GA",62,13823,0.4
498,13301,Warren,GA,"Warren County, GA",1,2244,0.0
499,13303,Washington,GA,"Washington County, GA",17,7503,0.2
500,13305,Wayne,GA,"Wayne County, GA",52,10400,0.5
501,13309,Wheeler,GA,"Wheeler County, GA",6,1862,0.3
502,13311,White,GA,"White County, GA",50,11695,0.4
503,13313,Whitfield,GA,"Whitfield County, GA",60,35629,0.2
504,13315,Wilcox,GA,"Wilcox County, GA",5,2575,0.2
505,13317,Wilkes,GA,"Wilkes County, GA",2,3979,0.1
506,13321,Worth,GA,"Worth County, GA",46,8002,0.6
507,15001,Hawaii,HI,"Hawaii County, HI",3217,69453,4.6
508,15003,Honolulu,HI,"Honolulu County, HI",41265,312795,13.2
509,15007,Kauai,HI,"Kauai County, HI",4165,22658,18.4
510,15009,Maui,HI,"Maui County, HI",8424,54479,15.5
511,16001,Ada,ID,"Ada County, ID",1972,173353,1.1
512,16003,Adams,ID,"Adams County, ID",7,1757,0.4
513,16005,Bannock,ID,"Bannock County, ID",48,31155,0.2
514,16009,Benewah,ID,"Benewah County, ID",31,3418,0.9
515,16011,Bingham,ID,"Bingham County, ID",41,14989,0.3
516,16013,Blaine,ID,"Blaine County, ID",418,7995,5.2
517,16015,Boise,ID,"Boise County, ID",28,3205,0.9
518,16017,Bonner,ID,"Bonner County, ID",122,17537,0.7
519,16019,Bonneville,ID,"Bonneville County, ID",72,39768,0.2
520,16021,Boundary,ID,"Boundary County, ID",12,4653,0.3
521,16023,Butte,ID,"Butte County, ID",2,967,0.2
522,16025,Camas,ID,"Camas County, ID",2,394,0.5
523,16027,Canyon,ID,"Canyon County, ID",305,72807,0.4
524,16029,Caribou,ID,"Caribou County, ID",1,2538,0.0
525,16031,Cassia,ID,"Cassia County, ID",16,7711,0.2
526,16035,Clearwater,ID,"Clearwater County, ID",6,3555,0.2
527,16037,Custer,ID,"Custer County, ID",15,1774,0.8
528,16039,Elmore,ID,"Elmore County, ID",26,10606,0.2
529,16041,Franklin,ID,"Franklin County, ID",7,4397,0.2
530,16043,Fremont,ID,"Fremont County, ID",14,4347,0.3
531,16045,Gem,ID,"Gem County, ID",20,6683,0.3
532,16047,Gooding,ID,"Gooding County, ID",3,5469,0.1
533,16049,Idaho,ID,"Idaho County, ID",5,6407,0.1
534,16051,Jefferson,ID,"Jefferson County, ID",22,8791,0.3
535,16053,Jerome,ID,"Jerome County, ID",1,8022,0.0
536,16055,Kootenai,ID,"Kootenai County, ID",166,62304,0.3
537,16057,Latah,ID,"Latah County, ID",44,15422,0.3
538,16059,Lemhi,ID,"Lemhi County, ID",28,3582,0.8
539,16061,Lewis,ID,"Lewis County, ID",4,1646,0.2
540,16063,Lincoln,ID,"Lincoln County, ID",5,1724,0.3
541,16065,Madison,ID,"Madison County, ID",21,11016,0.2
542,16067,Minidoka,ID,"Minidoka County, ID",9,7250,0.1
543,16069,Nez Perce,ID,"Nez Perce County, ID",18,16384,0.1
544,16073,Owyhee,ID,"Owyhee County, ID",1,4321,0.0
545,16075,Payette,ID,"Payette County, ID",22,8876,0.2
546,16077,Power,ID,"Power County, ID",1,2633,0.0
547,16079,Shoshone,ID,"Shoshone County, ID",346,5466,6.3
548,16081,Teton,ID,"Teton County, ID",41,3707,1.1
549,16083,Twin Falls,ID,"Twin Falls County, ID",31,31146,0.1
550,16085,Valley,ID,"Valley County, ID",28,3869,0.7
551,16087,Washington,ID,"Washington County, ID",21,4035,0.5
552,17001,Adams,IL,"Adams County, IL",75,27112,0.3
553,17003,Alexander,IL,"Alexander County, IL",26,2154,1.2
554,17005,Bond,IL,"Bond County, IL",8,6299,0.1
555,17007,Boone,IL,"Boone County, IL",40,18571,0.2
556,17009,Brown,IL,"Brown County, IL",3,2055,0.1
557,17011,Bureau,IL,"Bureau County, IL",17,13698,0.1
558,17013,Calhoun,IL,"Calhoun County, IL",62,1664,3.7
559,17015,Carroll,IL,"Carroll County, IL",23,6508,0.4
560,17017,Cass,IL,"Cass County, IL",165,5043,3.3
561,17019,Champaign,IL,"Champaign County, IL",158,82369,0.2
562,17021,Christian,IL,"Christian County, IL",18,13901,0.1
563,17023,Clark,IL,"Clark County, IL",7,6720,0.1
564,17025,Clay,IL,"Clay County, IL",9,5696,0.2
565,17027,Clinton,IL,"Clinton County, IL",25,14353,0.2
566,17029,Coles,IL,"Coles County, IL",34,20926,0.2
567,17031,Cook,IL,"Cook County, IL",6707,1972108,0.3
568,17033,Crawford,IL,"Crawford County, IL",13,7666,0.2
569,17035,Cumberland,IL,"Cumberland County, IL",2,4299,0.0
570,17037,DeKalb,IL,"DeKalb County, IL",108,38150,0.3
571,17039,De Witt,IL,"De Witt County, IL",14,6694,0.2
572,17041,Douglas,IL,"Douglas County, IL",43,7613,0.6
573,17043,DuPage,IL,"DuPage County, IL",2637,342791,0.8
574,17045,Edgar,IL,"Edgar County, IL",7,7542,0.1
575,17049,Effingham,IL,"Effingham County, IL",7,13877,0.1
576,17051,Fayette,IL,"Fayette County, IL",2,7737,0.0
577,17053,Ford,IL,"Ford County, IL",4,5771,0.1
578,17055,Franklin,IL,"Franklin County, IL",33,16235,0.2
579,17057,Fulton,IL,"Fulton County, IL",21,13940,0.2
580,17059,Gallatin,IL,"Gallatin County, IL",14,2293,0.6
581,17061,Greene,IL,"Greene County, IL",5,4949,0.1
582,17063,Grundy,IL,"Grundy County, IL",145,19676,0.7
583,17067,Hancock,IL,"Hancock County, IL",39,7409,0.5
584,17069,Hardin,IL,"Hardin County, IL",7,1363,0.5
585,17071,Henderson,IL,"Henderson County, IL",52,2977,1.7
586,17073,Henry,IL,"Henry County, IL",42,19856,0.2
587,17075,Iroquois,IL,"Iroquois County, IL",90,11741,0.8
588,17077,Jackson,IL,"Jackson County, IL",71,23883,0.3
589,17079,Jasper,IL,"Jasper County, IL",5,3711,0.1
590,17081,Jefferson,IL,"Jefferson County, IL",14,14985,0.1
591,17083,Jersey,IL,"Jersey County, IL",47,8499,0.6
592,17085,Jo Daviess,IL,"Jo Daviess County, IL",57,9970,0.6
593,17087,Johnson,IL,"Johnson County, IL",5,4303,0.1
594,17089,Kane,IL,"Kane County, IL",531,179637,0.3
595,17091,Kankakee,IL,"Kankakee County, IL",193,39796,0.5
596,17093,Kendall,IL,"Kendall County, IL",120,40721,0.3
597,17095,Knox,IL,"Knox County, IL",20,20680,0.1
598,17097,Lake,IL,"Lake County, IL",1662,246122,0.7
599,17099,LaSalle,IL,"LaSalle County, IL",231,45095,0.5
600,17101,Lawrence,IL,"Lawrence County, IL",8,6306,0.1
601,17103,Lee,IL,"Lee County, IL",42,13788,0.3
602,17105,Livingston,IL,"Livingston County, IL",47,14307,0.3
603,17107,Logan,IL,"Logan County, IL",20,10797,0.2
604,17109,McDonough,IL,"McDonough County, IL",5,11408,0.0
605,17111,McHenry,IL,"McHenry County, IL",432,112453,0.4
606,17113,McLean,IL,"McLean County, IL",115,65845,0.2
607,17115,Macon,IL,"Macon County, IL",79,43912,0.2
608,17117,Macoupin,IL,"Macoupin County, IL",6,18875,0.0
609,17119,Madison,IL,"Madison County, IL",734,107659,0.7
610,17121,Marion,IL,"Marion County, IL",7,15946,0.0
611,17123,Marshall,IL,"Marshall County, IL",19,4884,0.4
612,17125,Mason,IL,"Mason County, IL",36,5977,0.6
613,17127,Massac,IL,"Massac County, IL",73,5822,1.3
614,17129,Menard,IL,"Menard County, IL",10,5188,0.2
615,17131,Mercer,IL,"Mercer County, IL",11,6516,0.2
616,17133,Monroe,IL,"Monroe County, IL",75,13586,0.6
617,17135,Montgomery,IL,"Montgomery County, IL",2,11522,0.0
618,17137,Morgan,IL,"Morgan County, IL",47,13719,0.3
619,17139,Moultrie,IL,"Moultrie County, IL",10,5959,0.2
620,17141,Ogle,IL,"Ogle County, IL",88,21021,0.4
621,17143,Peoria,IL,"Peoria County, IL",170,73253,0.2
622,17145,Perry,IL,"Perry County, IL",7,8433,0.1
623,17147,Piatt,IL,"Piatt County, IL",22,6692,0.3
624,17149,Pike,IL,"Pike County, IL",152,6309,2.4
625,17153,Pulaski,IL,"Pulaski County, IL",12,2095,0.6
626,17155,Putnam,IL,"Putnam County, IL",6,2413,0.2
627,17157,Randolph,IL,"Randolph County, IL",156,11883,1.3
628,17159,Richland,IL,"Richland County, IL",4,6452,0.1
629,17161,Rock Island,IL,"Rock Island County, IL",282,60546,0.5
630,17163,St. Clair,IL,"St. Clair County, IL",677,104105,0.7
631,17165,Saline,IL,"Saline County, IL",33,9972,0.3
632,17167,Sangamon,IL,"Sangamon County, IL",164,83711,0.2
633,17169,Schuyler,IL,"Schuyler County, IL",12,2775,0.4
634,17171,Scott,IL,"Scott County, IL",5,1939,0.3
635,17175,Stark,IL,"Stark County, IL",1,2315,0.0
636,17177,Stephenson,IL,"Stephenson County, IL",61,19739,0.3
637,17179,Tazewell,IL,"Tazewell County, IL",129,54291,0.2
638,17181,Union,IL,"Union County, IL",13,6654,0.2
639,17183,Vermilion,IL,"Vermilion County, IL",44,31151,0.1
640,17185,Wabash,IL,"Wabash County, IL",13,4839,0.3
641,17187,Warren,IL,"Warren County, IL",16,6862,0.2
642,17189,Washington,IL,"Washington County, IL",3,6020,0.0
643,17191,Wayne,IL,"Wayne County, IL",2,7051,0.0
644,17193,White,IL,"White County, IL",25,6041,0.4
645,17195,Whiteside,IL,"Whiteside County, IL",101,23084,0.4
646,17197,Will,IL,"Will County, IL",900,229498,0.4
647,17199,Williamson,IL,"Williamson County, IL",65,27029,0.2
648,17201,Winnebago,IL,"Winnebago County, IL",359,114779,0.3
649,17203,Woodford,IL,"Woodford County, IL",48,14499,0.3
650,18001,Adams,IN,"Adams County, IN",39,12481,0.3
651,18003,Allen,IN,"Allen County, IN",356,145065,0.2
652,18005,Bartholomew,IN,"Bartholomew County, IN",276,31452,0.9
653,18007,Benton,IN,"Benton County, IN",1,3432,0.0
654,18009,Blackford,IN,"Blackford County, IN",2,5235,0.0
655,18011,Boone,IN,"Boone County, IN",92,25485,0.4
656,18013,Brown,IN,"Brown County, IN",51,6189,0.8
657,18015,Carroll,IN,"Carroll County, IN",174,8002,2.2
658,18017,Cass,IN,"Cass County, IN",61,14688,0.4
659,18019,Clark,IN,"Clark County, IN",291,44200,0.7
660,18021,Clay,IN,"Clay County, IN",21,10543,0.2
661,18023,Clinton,IN,"Clinton County, IN",38,12033,0.3
662,18025,Crawford,IN,"Crawford County, IN",13,3835,0.3
663,18027,Daviess,IN,"Daviess County, IN",11,11227,0.1
664,18029,Dearborn,IN,"Dearborn County, IN",42,18870,0.2
665,18031,Decatur,IN,"Decatur County, IN",17,10353,0.2
666,18033,DeKalb,IN,"DeKalb County, IN",27,16801,0.2
667,18035,Delaware,IN,"Delaware County, IN",226,46026,0.5
668,18037,Dubois,IN,"Dubois County, IN",17,16893,0.1
669,18039,Elkhart,IN,"Elkhart County, IN",186,71718,0.3
670,18041,Fayette,IN,"Fayette County, IN",40,9584,0.4
671,18043,Floyd,IN,"Floyd County, IN",112,29189,0.4
672,18045,Fountain,IN,"Fountain County, IN",7,6974,0.1
673,18047,Franklin,IN,"Franklin County, IN",24,8687,0.3
674,18049,Fulton,IN,"Fulton County, IN",32,7799,0.4
675,18051,Gibson,IN,"Gibson County, IN",18,13340,0.1
676,18053,Grant,IN,"Grant County, IN",67,26372,0.3
677,18055,Greene,IN,"Greene County, IN",29,12781,0.2
678,18057,Hamilton,IN,"Hamilton County, IN",516,119789,0.4
679,18059,Hancock,IN,"Hancock County, IN",105,28740,0.4
680,18061,Harrison,IN,"Harrison County, IN",41,14403,0.3
681,18063,Hendricks,IN,"Hendricks County, IN",170,59015,0.3
682,18065,Henry,IN,"Henry County, IN",25,18304,0.1
683,18067,Howard,IN,"Howard County, IN",127,34701,0.4
684,18069,Huntington,IN,"Huntington County, IN",42,14742,0.3
685,18071,Jackson,IN,"Jackson County, IN",84,16753,0.5
686,18073,Jasper,IN,"Jasper County, IN",92,12533,0.7
687,18075,Jay,IN,"Jay County, IN",11,8174,0.1
688,18077,Jefferson,IN,"Jefferson County, IN",75,12632,0.6
689,18079,Jennings,IN,"Jennings County, IN",13,10792,0.1
690,18081,Johnson,IN,"Johnson County, IN",307,56628,0.5
691,18083,Knox,IN,"Knox County, IN",42,15038,0.3
692,18085,Kosciusko,IN,"Kosciusko County, IN",232,30997,0.7
693,18087,LaGrange,IN,"LaGrange County, IN",95,12325,0.8
694,18089,Lake,IN,"Lake County, IN",817,186731,0.4
695,18091,LaPorte,IN,"LaPorte County, IN",129,43039,0.3
696,18093,Lawrence,IN,"Lawrence County, IN",15,18781,0.1
697,18095,Madison,IN,"Madison County, IN",108,51003,0.2
698,18097,Marion,IN,"Marion County, IN",1362,372358,0.4
699,18099,Marshall,IN,"Marshall County, IN",34,17304,0.2
700,18101,Martin,IN,"Martin County, IN",1,4187,0.0
701,18103,Miami,IN,"Miami County, IN",48,13611,0.4
702,18105,Monroe,IN,"Monroe County, IN",166,55624,0.3
703,18107,Montgomery,IN,"Montgomery County, IN",30,15382,0.2
704,18109,Morgan,IN,"Morgan County, IN",167,26034,0.6
705,18111,Newton,IN,"Newton County, IN",33,5573,0.6
706,18113,Noble,IN,"Noble County, IN",97,18276,0.5
707,18115,Ohio,IN,"Ohio County, IN",22,2555,0.9
708,18117,Orange,IN,"Orange County, IN",25,7898,0.3
709,18119,Owen,IN,"Owen County, IN",44,8776,0.5
710,18121,Parke,IN,"Parke County, IN",5,6057,0.1
711,18123,Perry,IN,"Perry County, IN",20,7615,0.3
712,18125,Pike,IN,"Pike County, IN",5,5129,0.1
713,18127,Porter,IN,"Porter County, IN",136,64517,0.2
714,18129,Posey,IN,"Posey County, IN",74,10155,0.7
715,18131,Pulaski,IN,"Pulaski County, IN",24,5151,0.5
716,18133,Putnam,IN,"Putnam County, IN",32,13543,0.2
717,18135,Randolph,IN,"Randolph County, IN",53,10229,0.5
718,18137,Ripley,IN,"Ripley County, IN",9,10992,0.1
719,18139,Rush,IN,"Rush County, IN",25,6667,0.4
720,18141,St. Joseph,IN,"St. Joseph County, IN",207,101872,0.2
721,18143,Scott,IN,"Scott County, IN",9,8971,0.1
722,18145,Shelby,IN,"Shelby County, IN",130,17823,0.7
723,18147,Spencer,IN,"Spencer County, IN",17,8127,0.2
724,18149,Starke,IN,"Starke County, IN",27,8549,0.3
725,18151,Steuben,IN,"Steuben County, IN",58,14261,0.4
726,18153,Sullivan,IN,"Sullivan County, IN",1,7644,0.0
727,18155,Switzerland,IN,"Switzerland County, IN",21,4349,0.5
728,18157,Tippecanoe,IN,"Tippecanoe County, IN",132,70526,0.2
729,18159,Tipton,IN,"Tipton County, IN",103,6376,1.6
730,18161,Union,IN,"Union County, IN",2,2823,0.1
731,18163,Vanderburgh,IN,"Vanderburgh County, IN",458,75607,0.6
732,18165,Vermillion,IN,"Vermillion County, IN",23,6664,0.3
733,18167,Vigo,IN,"Vigo County, IN",297,41994,0.7
734,18169,Wabash,IN,"Wabash County, IN",40,12862,0.3
735,18171,Warren,IN,"Warren County, IN",1,3357,0.0
736,18173,Warrick,IN,"Warrick County, IN",105,24514,0.4
737,18175,Washington,IN,"Washington County, IN",6,10940,0.1
738,18177,Wayne,IN,"Wayne County, IN",46,26644,0.2
739,18179,Wells,IN,"Wells County, IN",44,10888,0.4
740,18181,White,IN,"White County, IN",87,9879,0.9
741,18183,Whitley,IN,"Whitley County, IN",48,13742,0.3
742,19003,Adams,IA,"Adams County, IA",1,1598,0.1
743,19005,Allamakee,IA,"Allamakee County, IA",24,5953,0.4
744,19007,Appanoose,IA,"Appanoose County, IA",3,5353,0.1
745,19009,Audubon,IA,"Audubon County, IA",2,2649,0.1
746,19011,Benton,IA,"Benton County, IA",84,10306,0.8
747,19013,Black Hawk,IA,"Black Hawk County, IA",344,52905,0.7
748,19015,Boone,IA,"Boone County, IA",53,10954,0.5
749,19017,Bremer,IA,"Bremer County, IA",129,9676,1.3
750,19019,Buchanan,IA,"Buchanan County, IA",74,8029,0.9
751,19023,Butler,IA,"Butler County, IA",109,6254,1.7
752,19025,Calhoun,IA,"Calhoun County, IA",1,4146,0.0
753,19027,Carroll,IA,"Carroll County, IA",10,8726,0.1
754,19029,Cass,IA,"Cass County, IA",23,5921,0.4
755,19031,Cedar,IA,"Cedar County, IA",31,7391,0.4
756,19033,Cerro Gordo,IA,"Cerro Gordo County, IA",73,19241,0.4
757,19035,Cherokee,IA,"Cherokee County, IA",14,5319,0.3
758,19037,Chickasaw,IA,"Chickasaw County, IA",25,5173,0.5
759,19041,Clay,IA,"Clay County, IA",29,7212,0.4
760,19043,Clayton,IA,"Clayton County, IA",68,7510,0.9
761,19045,Clinton,IA,"Clinton County, IA",74,19635,0.4
762,19047,Crawford,IA,"Crawford County, IA",5,6437,0.1
763,19049,Dallas,IA,"Dallas County, IA",86,34399,0.3
764,19055,Delaware,IA,"Delaware County, IA",59,6907,0.9
765,19057,Des Moines,IA,"Des Moines County, IA",173,16891,1.0
766,19059,Dickinson,IA,"Dickinson County, IA",27,8174,0.3
767,19061,Dubuque,IA,"Dubuque County, IA",71,38210,0.2
768,19063,Emmet,IA,"Emmet County, IA",1,4036,0.0
769,19065,Fayette,IA,"Fayette County, IA",27,8200,0.3
770,19067,Floyd,IA,"Floyd County, IA",61,6903,0.9
771,19069,Franklin,IA,"Franklin County, IA",8,4192,0.2
772,19071,Fremont,IA,"Fremont County, IA",54,2945,1.8
773,19073,Greene,IA,"Greene County, IA",3,3971,0.1
774,19075,Grundy,IA,"Grundy County, IA",3,5155,0.1
775,19077,Guthrie,IA,"Guthrie County, IA",24,4452,0.5
776,19079,Hamilton,IA,"Hamilton County, IA",4,6259,0.1
777,19081,Hancock,IA,"Hancock County, IA",5,4790,0.1
778,19083,Hardin,IA,"Hardin County, IA",14,7148,0.2
779,19085,Harrison,IA,"Harrison County, IA",139,6019,2.3
780,19089,Howard,IA,"Howard County, IA",4,3810,0.1
781,19091,Humboldt,IA,"Humboldt County, IA",5,4174,0.1
782,19093,Ida,IA,"Ida County, IA",2,3011,0.1
783,19095,Iowa,IA,"Iowa County, IA",68,6780,1.0
784,19097,Jackson,IA,"Jackson County, IA",29,8239,0.4
785,19099,Jasper,IA,"Jasper County, IA",34,14574,0.2
786,19101,Jefferson,IA,"Jefferson County, IA",4,6754,0.1
787,19103,Johnson,IA,"Johnson County, IA",363,59134,0.6
788,19105,Jones,IA,"Jones County, IA",55,8130,0.7
789,19107,Keokuk,IA,"Keokuk County, IA",1,4394,0.0
790,19109,Kossuth,IA,"Kossuth County, IA",3,6646,0.0
791,19111,Lee,IA,"Lee County, IA",50,14233,0.4
792,19113,Linn,IA,"Linn County, IA",1263,90877,1.4
793,19115,Louisa,IA,"Louisa County, IA",108,4335,2.5
794,19119,Lyon,IA,"Lyon County, IA",14,4548,0.3
795,19121,Madison,IA,"Madison County, IA",4,6462,0.1
796,19123,Mahaska,IA,"Mahaska County, IA",14,8927,0.2
797,19125,Marion,IA,"Marion County, IA",12,13365,0.1
798,19127,Marshall,IA,"Marshall County, IA",21,15419,0.1
799,19129,Mills,IA,"Mills County, IA",100,5554,1.8
800,19131,Mitchell,IA,"Mitchell County, IA",11,4355,0.3
801,19133,Monona,IA,"Monona County, IA",15,4000,0.4
802,19137,Montgomery,IA,"Montgomery County, IA",12,4554,0.3
803,19139,Muscatine,IA,"Muscatine County, IA",124,16660,0.7
804,19141,O'Brien,IA,"O'Brien County, IA",1,6169,0.0
805,19143,Osceola,IA,"Osceola County, IA",1,2633,0.0
806,19145,Page,IA,"Page County, IA",4,6280,0.1
807,19147,Palo Alto,IA,"Palo Alto County, IA",11,3702,0.3
808,19149,Plymouth,IA,"Plymouth County, IA",10,10250,0.1
809,19153,Polk,IA,"Polk County, IA",917,187798,0.5
810,19155,Pottawattamie,IA,"Pottawattamie County, IA",390,36799,1.1
811,19157,Poweshiek,IA,"Poweshiek County, IA",1,7767,0.0
812,19159,Ringgold,IA,"Ringgold County, IA",1,1971,0.1
813,19161,Sac,IA,"Sac County, IA",2,4313,0.0
814,19163,Scott,IA,"Scott County, IA",352,67021,0.5
815,19165,Shelby,IA,"Shelby County, IA",9,5030,0.2
816,19167,Sioux,IA,"Sioux County, IA",21,12248,0.2
817,19169,Story,IA,"Story County, IA",130,37811,0.3
818,19171,Tama,IA,"Tama County, IA",7,6767,0.1
819,19175,Union,IA,"Union County, IA",4,5176,0.1
820,19177,Van Buren,IA,"Van Buren County, IA",29,2894,1.0
821,19179,Wapello,IA,"Wapello County, IA",37,14481,0.3
822,19181,Warren,IA,"Warren County, IA",27,19258,0.1
823,19183,Washington,IA,"Washington County, IA",93,8832,1.1
824,19187,Webster,IA,"Webster County, IA",23,15306,0.2
825,19189,Winnebago,IA,"Winnebago County, IA",3,4577,0.1
826,19191,Winneshiek,IA,"Winneshiek County, IA",74,8257,0.9
827,19193,Woodbury,IA,"Woodbury County, IA",104,39016,0.3
828,19195,Worth,IA,"Worth County, IA",5,3172,0.2
829,19197,Wright,IA,"Wright County, IA",13,5718,0.2
830,20001,Allen,KS,"Allen County, KS",36,5372,0.7
831,20003,Anderson,KS,"Anderson County, KS",4,3101,0.1
832,20005,Atchison,KS,"Atchison County, KS",10,5958,0.2
833,20007,Barber,KS,"Barber County, KS",3,1923,0.2
834,20009,Barton,KS,"Barton County, KS",28,10624,0.3
835,20011,Bourbon,KS,"Bourbon County, KS",13,5636,0.2
836,20015,Butler,KS,"Butler County, KS",141,24870,0.6
837,20017,Chase,KS,"Chase County, KS",5,1051,0.5
838,20021,Cherokee,KS,"Cherokee County, KS",27,7929,0.3
839,20027,Clay,KS,"Clay County, KS",21,3514,0.6
840,20029,Cloud,KS,"Cloud County, KS",22,3689,0.6
841,20031,Coffey,KS,"Coffey County, KS",4,3585,0.1
842,20033,Comanche,KS,"Comanche County, KS",2,751,0.3
843,20035,Cowley,KS,"Cowley County, KS",36,13499,0.3
844,20037,Crawford,KS,"Crawford County, KS",58,15284,0.4
845,20041,Dickinson,KS,"Dickinson County, KS",19,7911,0.2
846,20043,Doniphan,KS,"Doniphan County, KS",155,3046,5.1
847,20045,Douglas,KS,"Douglas County, KS",278,46936,0.6
848,20047,Edwards,KS,"Edwards County, KS",7,1308,0.5
849,20049,Elk,KS,"Elk County, KS",1,1128,0.1
850,20051,Ellis,KS,"Ellis County, KS",17,11544,0.1
851,20053,Ellsworth,KS,"Ellsworth County, KS",5,2388,0.2
852,20055,Finney,KS,"Finney County, KS",18,12519,0.1
853,20057,Ford,KS,"Ford County, KS",16,11344,0.1
854,20059,Franklin,KS,"Franklin County, KS",22,10118,0.2
855,20061,Geary,KS,"Geary County, KS",27,12684,0.2
856,20073,Greenwood,KS,"Greenwood County, KS",2,2769,0.1
857,20075,Hamilton,KS,"Hamilton County, KS",5,890,0.6
858,20077,Harper,KS,"Harper County, KS",4,2265,0.2
859,20079,Harvey,KS,"Harvey County, KS",110,13290,0.8
860,20081,Haskell,KS,"Haskell County, KS",1,1320,0.1
861,20085,Jackson,KS,"Jackson County, KS",7,5465,0.1
