,countyCode,County,State,county_state,total_claims
1429,29133,Mississippi,MO,"Mississippi County, MO",4341179.0
1430,29135,Moniteau,MO,"Moniteau County, MO",239508.0
1431,29137,Monroe,MO,"Monroe County, MO",198881.0
1432,29139,Montgomery,MO,"Montgomery County, MO",1294873.0
1433,29141,Morgan,MO,"Morgan County, MO",161897.0
1434,29143,New Madrid,MO,"New Madrid County, MO",2561738.0
1435,29145,Newton,MO,"Newton County, MO",5358228.0
1436,29147,Nodaway,MO,"Nodaway County, MO",148619.0
1437,29149,Oregon,MO,"Oregon County, MO",654813.0
1438,29151,Osage,MO,"Osage County, MO",3125802.0
1439,29153,Ozark,MO,"Ozark County, MO",334857.0
1440,29155,Pemiscot,MO,"Pemiscot County, MO",649659.0
1441,29157,Perry,MO,"Perry County, MO",4857229.0
1442,29159,Pettis,MO,"Pettis County, MO",278136.0
1443,29161,Phelps,MO,"Phelps County, MO",11024495.0
1444,29163,Pike,MO,"Pike County, MO",10574318.0
1445,29165,Platte,MO,"Platte County, MO",13994643.0
1446,29167,Polk,MO,"Polk County, MO",9092.0
1447,29169,Pulaski,MO,"Pulaski County, MO",6294905.0
1448,29171,Putnam,MO,"Putnam County, MO",3122.0
1449,29173,Ralls,MO,"Ralls County, MO",911289.0
1450,29175,Randolph,MO,"Randolph County, MO",1988.0
1451,29177,Ray,MO,"Ray County, MO",2154539.0
1452,29179,Reynolds,MO,"Reynolds County, MO",2781307.0
1453,29181,Ripley,MO,"Ripley County, MO",11355782.0
1454,29183,St. Charles,MO,"St. Charles County, MO",150758027.0
1455,29186,Ste. Genevieve,MO,"Ste. Genevieve County, MO",6946913.0
1456,29187,St. Francois,MO,"St. Francois County, MO",2413948.0
1457,29189,St. Louis,MO,"St. Louis County, MO",214067202.0
1458,29195,Saline,MO,"Saline County, MO",272408.0
1459,29197,Schuyler,MO,"Schuyler County, MO",0.0
1460,29201,Scott,MO,"Scott County, MO",3864932.0
1461,29203,Shannon,MO,"Shannon County, MO",157622.0
1462,29205,Shelby,MO,"Shelby County, MO",50573.0
1463,29207,Stoddard,MO,"Stoddard County, MO",1064948.0
1464,29209,Stone,MO,"Stone County, MO",2092712.0
1465,29211,Sullivan,MO,"Sullivan County, MO",1137.0
1466,29213,Taney,MO,"Taney County, MO",18258532.0
1467,29215,Texas,MO,"Texas County, MO",313836.0
1468,29217,Vernon,MO,"Vernon County, MO",96993.0
1469,29219,Warren,MO,"Warren County, MO",2309700.0
1470,29221,Washington,MO,"Washington County, MO",264816.0
1471,29223,Wayne,MO,"Wayne County, MO",2611593.0
1472,29225,Webster,MO,"Webster County, MO",258270.0
1473,29229,Wright,MO,"Wright County, MO",93111.0
1474,29510,St. Louis city,MO,"St. Louis city County, MO",8373581.0
1475,30001,Beaverhead,MT,"Beaverhead County, MT",2464.0
1476,30003,Big Horn,MT,"Big Horn County, MT",245117.0
1477,30005,Blaine,MT,"Blaine County, MT",69070.0
1478,30007,Broadwater,MT,"Broadwater County, MT",6500.0
1479,30009,Carbon,MT,"Carbon County, MT",350709.0
1480,30013,Cascade,MT,"Cascade County, MT",856280.0
1481,30017,Custer,MT,"Custer County, MT",505623.0
1482,30021,Dawson,MT,"Dawson County, MT",144610.0
1483,30023,Deer Lodge,MT,"Deer Lodge County, MT",8284.0
1484,30025,Fallon,MT,"Fallon County, MT",0.0
1485,30027,Fergus,MT,"Fergus County, MT",243625.0
1486,30029,Flathead,MT,"Flathead County, MT",690321.0
1487,30031,Gallatin,MT,"Gallatin County, MT",307537.0
1488,30033,Garfield,MT,"Garfield County, MT",0.0
1489,30035,Glacier,MT,"Glacier County, MT",32243.0
1490,30039,Granite,MT,"Granite County, MT",16934.0
1491,30041,Hill,MT,"Hill County, MT",55508.0
1492,30043,Jefferson,MT,"Jefferson County, MT",6966.0
1493,30047,Lake,MT,"Lake County, MT",20285.0
1494,30049,Lewis and Clark,MT,"Lewis and Clark County, MT",431717.0
1495,30051,Liberty,MT,"Liberty County, MT",7075.0
1496,30053,Lincoln,MT,"Lincoln County, MT",447458.0
1497,30057,Madison,MT,"Madison County, MT",26091.0
1498,30059,Meagher,MT,"Meagher County, MT",78058.0
1499,30061,Mineral,MT,"Mineral County, MT",10768.0
1500,30063,Missoula,MT,"Missoula County, MT",978775.0
1501,30065,Musselshell,MT,"Musselshell County, MT",1219627.0
1502,30067,Park,MT,"Park County, MT",854207.0
1503,30071,Phillips,MT,"Phillips County, MT",134717.0
1504,30075,Powder River,MT,"Powder River County, MT",25382.0
1505,30077,Powell,MT,"Powell County, MT",68239.0
1506,30081,Ravalli,MT,"Ravalli County, MT",118846.0
1507,30083,Richland,MT,"Richland County, MT",115214.0
1508,30085,Roosevelt,MT,"Roosevelt County, MT",59145.0
1509,30087,Rosebud,MT,"Rosebud County, MT",15452.0
1510,30089,Sanders,MT,"Sanders County, MT",223031.0
1511,30091,Sheridan,MT,"Sheridan County, MT",73.0
1512,30093,Silver Bow,MT,"Silver Bow County, MT",8245.0
1513,30095,Stillwater,MT,"Stillwater County, MT",82374.0
1514,30097,Sweet Grass,MT,"Sweet Grass County, MT",325998.0
1515,30099,Teton,MT,"Teton County, MT",30662.0
1516,30101,Toole,MT,"Toole County, MT",416.0
1517,30105,Valley,MT,"Valley County, MT",1502505.0
1518,30107,Wheatland,MT,"Wheatland County, MT",20727.0
1519,30109,Wibaux,MT,"Wibaux County, MT",77084.0
1520,30111,Yellowstone,MT,"Yellowstone County, MT",1464354.0
1521,31001,Adams,NE,"Adams County, NE",312295.0
1522,31003,Antelope,NE,"Antelope County, NE",406249.0
1523,31011,Boone,NE,"Boone County, NE",147030.0
1524,31013,Box Butte,NE,"Box Butte County, NE",0.0
1525,31015,Boyd,NE,"Boyd County, NE",293703.0
1526,31019,Buffalo,NE,"Buffalo County, NE",8843320.0
1527,31021,Burt,NE,"Burt County, NE",971893.0
1528,31023,Butler,NE,"Butler County, NE",288577.0
1529,31025,Cass,NE,"Cass County, NE",7872388.0
1530,31027,Cedar,NE,"Cedar County, NE",23727.0
1531,31033,Cheyenne,NE,"Cheyenne County, NE",76422.0
1532,31035,Clay,NE,"Clay County, NE",1561.0
1533,31037,Colfax,NE,"Colfax County, NE",1595402.0
1534,31039,Cuming,NE,"Cuming County, NE",479478.0
1535,31041,Custer,NE,"Custer County, NE",83436.0
1536,31043,Dakota,NE,"Dakota County, NE",910893.0
1537,31047,Dawson,NE,"Dawson County, NE",509398.0
1538,31049,Deuel,NE,"Deuel County, NE",15883.0
1539,31051,Dixon,NE,"Dixon County, NE",32703.0
1540,31053,Dodge,NE,"Dodge County, NE",11911048.0
1541,31055,Douglas,NE,"Douglas County, NE",14167669.0
1542,31057,Dundy,NE,"Dundy County, NE",3019.0
1543,31059,Fillmore,NE,"Fillmore County, NE",25000.0
1544,31061,Franklin,NE,"Franklin County, NE",1858.0
1545,31065,Furnas,NE,"Furnas County, NE",0.0
1546,31067,Gage,NE,"Gage County, NE",1793162.0
1547,31069,Garden,NE,"Garden County, NE",4926.0
1548,31079,Hall,NE,"Hall County, NE",828236.0
1549,31081,Hamilton,NE,"Hamilton County, NE",76650.0
1550,31083,Harlan,NE,"Harlan County, NE",247.0
1551,31089,Holt,NE,"Holt County, NE",4899.0
1552,31093,Howard,NE,"Howard County, NE",189978.0
1553,31095,Jefferson,NE,"Jefferson County, NE",14186.0
1554,31097,Johnson,NE,"Johnson County, NE",1972.0
1555,31099,Kearney,NE,"Kearney County, NE",23168.0
1556,31101,Keith,NE,"Keith County, NE",38552.0
1557,31107,Knox,NE,"Knox County, NE",736632.0
1558,31109,Lancaster,NE,"Lancaster County, NE",2979565.0
1559,31111,Lincoln,NE,"Lincoln County, NE",255380.0
1560,31113,Logan,NE,"Logan County, NE",0.0
1561,31119,Madison,NE,"Madison County, NE",3401475.0
1562,31121,Merrick,NE,"Merrick County, NE",18992.0
1563,31125,Nance,NE,"Nance County, NE",28953.0
1564,31127,Nemaha,NE,"Nemaha County, NE",517662.0
1565,31129,Nuckolls,NE,"Nuckolls County, NE",11870.0
1566,31131,Otoe,NE,"Otoe County, NE",544252.0
1567,31137,Phelps,NE,"Phelps County, NE",103743.0
1568,31139,Pierce,NE,"Pierce County, NE",197115.0
1569,31141,Platte,NE,"Platte County, NE",1763613.0
1570,31143,Polk,NE,"Polk County, NE",48684.0
1571,31145,Red Willow,NE,"Red Willow County, NE",39652.0
1572,31147,Richardson,NE,"Richardson County, NE",2007497.0
1573,31151,Saline,NE,"Saline County, NE",1084710.0
1574,31153,Sarpy,NE,"Sarpy County, NE",21313671.0
1575,31155,Saunders,NE,"Saunders County, NE",4152846.0
1576,31157,Scotts Bluff,NE,"Scotts Bluff County, NE",177715.0
1577,31159,Seward,NE,"Seward County, NE",165696.0
1578,31161,Sheridan,NE,"Sheridan County, NE",19048.0
1579,31167,Stanton,NE,"Stanton County, NE",153405.0
1580,31169,Thayer,NE,"Thayer County, NE",325837.0
1581,31173,Thurston,NE,"Thurston County, NE",552055.0
1582,31175,Valley,NE,"Valley County, NE",111097.0
1583,31177,Washington,NE,"Washington County, NE",3004547.0
1584,31179,Wayne,NE,"Wayne County, NE",5444.0
1585,31181,Webster,NE,"Webster County, NE",13326.0
1586,31183,Wheeler,NE,"Wheeler County, NE",7763.0
1587,31185,York,NE,"York County, NE",3434.0
1588,32001,Churchill,NV,"Churchill County, NV",24670.0
1589,32003,Clark,NV,"Clark County, NV",8584230.0
1590,32005,Douglas,NV,"Douglas County, NV",3734980.0
1591,32007,Elko,NV,"Elko County, NV",141900.0
1592,32011,Eureka,NV,"Eureka County, NV",588.0
1593,32013,Humboldt,NV,"Humboldt County, NV",90054.0
1594,32015,Lander,NV,"Lander County, NV",1058.0
1595,32017,Lincoln,NV,"Lincoln County, NV",0.0
1596,32019,Lyon,NV,"Lyon County, NV",472591.0
1597,32021,Mineral,NV,"Mineral County, NV",2663.0
1598,32023,Nye,NV,"Nye County, NV",1013444.0
1599,32027,Pershing,NV,"Pershing County, NV",18853.0
1600,32029,Storey,NV,"Storey County, NV",36034.0
1601,32031,Washoe,NV,"Washoe County, NV",30713125.0
1602,32033,White Pine,NV,"White Pine County, NV",390.0
1603,32510,Carson City,NV,"Carson City County, NV",547039.0
1604,33001,Belknap,NH,"Belknap County, NH",927046.0
1605,33003,Carroll,NH,"Carroll County, NH",2127914.0
1606,33005,Cheshire,NH,"Cheshire County, NH",6609570.0
1607,33007,Coos,NH,"Coos County, NH",515020.0
1608,33009,Grafton,NH,"Grafton County, NH",4479011.0
1609,33011,Hillsborough,NH,"Hillsborough County, NH",9395002.0
1610,33013,Merrimack,NH,"Merrimack County, NH",6043158.0
1611,33015,Rockingham,NH,"Rockingham County, NH",18612443.0
1612,33017,Strafford,NH,"Strafford County, NH",2154658.0
1613,33019,Sullivan,NH,"Sullivan County, NH",955603.0
1614,34001,Atlantic,NJ,"Atlantic County, NJ",470470409.0
1615,34003,Bergen,NJ,"Bergen County, NJ",432077886.0
1616,34005,Burlington,NJ,"Burlington County, NJ",28012431.0
1617,34007,Camden,NJ,"Camden County, NJ",8084722.0
1618,34009,Cape May,NJ,"Cape May County, NJ",404803475.0
1619,34011,Cumberland,NJ,"Cumberland County, NJ",12572837.0
1620,34013,Essex,NJ,"Essex County, NJ",165484331.0
1621,34015,Gloucester,NJ,"Gloucester County, NJ",4697922.0
1622,34017,Hudson,NJ,"Hudson County, NJ",190848865.0
1623,34019,Hunterdon,NJ,"Hunterdon County, NJ",41607061.0
1624,34021,Mercer,NJ,"Mercer County, NJ",51126454.0
1625,34023,Middlesex,NJ,"Middlesex County, NJ",170160430.0
1626,34025,Monmouth,NJ,"Monmouth County, NJ",891486244.0
1627,34027,Morris,NJ,"Morris County, NJ",196773395.0
1628,34029,Ocean,NJ,"Ocean County, NJ",2420418536.0
1629,34031,Passaic,NJ,"Passaic County, NJ",317359949.0
1630,34033,Salem,NJ,"Salem County, NJ",9666053.0
1631,34035,Somerset,NJ,"Somerset County, NJ",243504041.0
1632,34037,Sussex,NJ,"Sussex County, NJ",1953617.0
1633,34039,Union,NJ,"Union County, NJ",164427350.0
1634,34041,Warren,NJ,"Warren County, NJ",31381259.0
1635,35001,Bernalillo,NM,"Bernalillo County, NM",1391604.0
1636,35003,Catron,NM,"Catron County, NM",168085.0
1637,35005,Chaves,NM,"Chaves County, NM",260709.0
1638,35006,Cibola,NM,"Cibola County, NM",330729.0
1639,35007,Colfax,NM,"Colfax County, NM",13050.0
1640,35009,Curry,NM,"Curry County, NM",509350.0
1641,35013,Dona Ana,NM,"Dona Ana County, NM",4726194.0
1642,35015,Eddy,NM,"Eddy County, NM",332647.0
1643,35017,Grant,NM,"Grant County, NM",114115.0
1644,35023,Hidalgo,NM,"Hidalgo County, NM",27828.0
1645,35025,Lea,NM,"Lea County, NM",912639.0
1646,35027,Lincoln,NM,"Lincoln County, NM",2223362.0
1647,35028,Los Alamos,NM,"Los Alamos County, NM",30868.0
1648,35029,Luna,NM,"Luna County, NM",151028.0
1649,35031,McKinley,NM,"McKinley County, NM",30828.0
1650,35035,Otero,NM,"Otero County, NM",1562260.0
1651,35037,Quay,NM,"Quay County, NM",12313.0
1652,35039,Rio Arriba,NM,"Rio Arriba County, NM",294301.0
1653,35041,Roosevelt,NM,"Roosevelt County, NM",356745.0
1654,35043,Sandoval,NM,"Sandoval County, NM",303592.0
1655,35045,San Juan,NM,"San Juan County, NM",506764.0
1656,35047,San Miguel,NM,"San Miguel County, NM",98658.0
1657,35049,Santa Fe,NM,"Santa Fe County, NM",895365.0
1658,35051,Sierra,NM,"Sierra County, NM",165701.0
1659,35053,Socorro,NM,"Socorro County, NM",109029.0
1660,35055,Taos,NM,"Taos County, NM",51076.0
1661,35057,Torrance,NM,"Torrance County, NM",4797.0
1662,35061,Valencia,NM,"Valencia County, NM",1132353.0
1663,36001,Albany,NY,"Albany County, NY",4396571.0
1664,36003,Allegany,NY,"Allegany County, NY",720449.0
1665,36005,Bronx,NY,"Bronx County, NY",28440129.0
1666,36007,Broome,NY,"Broome County, NY",136651275.0
1667,36009,Cattaraugus,NY,"Cattaraugus County, NY",5090047.0
1668,36011,Cayuga,NY,"Cayuga County, NY",1542207.0
1669,36013,Chautauqua,NY,"Chautauqua County, NY",10004238.0
1670,36015,Chemung,NY,"Chemung County, NY",2250762.0
1671,36017,Chenango,NY,"Chenango County, NY",11203038.0
1672,36019,Clinton,NY,"Clinton County, NY",4891992.0
1673,36021,Columbia,NY,"Columbia County, NY",3012212.0
1674,36023,Cortland,NY,"Cortland County, NY",3441779.0
1675,36025,Delaware,NY,"Delaware County, NY",39213415.0
1676,36027,Dutchess,NY,"Dutchess County, NY",13447856.0
1677,36029,Erie,NY,"Erie County, NY",13934963.0
1678,36031,Essex,NY,"Essex County, NY",6477196.0
1679,36033,Franklin,NY,"Franklin County, NY",175506.0
1680,36035,Fulton,NY,"Fulton County, NY",841353.0
1681,36037,Genesee,NY,"Genesee County, NY",1474597.0
1682,36039,Greene,NY,"Greene County, NY",18337651.0
1683,36041,Hamilton,NY,"Hamilton County, NY",533219.0
1684,36043,Herkimer,NY,"Herkimer County, NY",7295273.0
1685,36045,Jefferson,NY,"Jefferson County, NY",2423784.0
1686,36047,Kings,NY,"Kings County, NY",324549856.0
1687,36049,Lewis,NY,"Lewis County, NY",407134.0
1688,36051,Livingston,NY,"Livingston County, NY",540294.0
1689,36053,Madison,NY,"Madison County, NY",4231130.0
1690,36055,Monroe,NY,"Monroe County, NY",4572365.0
1691,36057,Montgomery,NY,"Montgomery County, NY",8876524.0
1692,36059,Nassau,NY,"Nassau County, NY",2232914996.0
1693,36061,New York,NY,"New York County, NY",124063014.0
1694,36063,Niagara,NY,"Niagara County, NY",1058211.0
1695,36065,Oneida,NY,"Oneida County, NY",16870287.0
1696,36067,Onondaga,NY,"Onondaga County, NY",7813808.0
1697,36069,Ontario,NY,"Ontario County, NY",2045114.0
1698,36071,Orange,NY,"Orange County, NY",25818696.0
1699,36073,Orleans,NY,"Orleans County, NY",91740.0
1700,36075,Oswego,NY,"Oswego County, NY",2360276.0
1701,36077,Otsego,NY,"Otsego County, NY",8952189.0
1702,36079,Putnam,NY,"Putnam County, NY",4039591.0
1703,36081,Queens,NY,"Queens County, NY",680209198.0
1704,36083,Rensselaer,NY,"Rensselaer County, NY",5685379.0
1705,36085,Richmond,NY,"Richmond County, NY",282639987.0
1706,36087,Rockland,NY,"Rockland County, NY",44987220.0
1707,36089,St. Lawrence,NY,"St. Lawrence County, NY",579529.0
1708,36091,Saratoga,NY,"Saratoga County, NY",8011079.0
1709,36093,Schenectady,NY,"Schenectady County, NY",8627452.0
1710,36095,Schoharie,NY,"Schoharie County, NY",31011091.0
1711,36097,Schuyler,NY,"Schuyler County, NY",409911.0
1712,36099,Seneca,NY,"Seneca County, NY",975749.0
1713,36101,Steuben,NY,"Steuben County, NY",1753922.0
1714,36103,Suffolk,NY,"Suffolk County, NY",1061268441.0
1715,36105,Sullivan,NY,"Sullivan County, NY",16053740.0
1716,36107,Tioga,NY,"Tioga County, NY",60301705.0
1717,36109,Tompkins,NY,"Tompkins County, NY",1927988.0
1718,36111,Ulster,NY,"Ulster County, NY",28804917.0
1719,36113,Warren,NY,"Warren County, NY",2127671.0
1720,36115,Washington,NY,"Washington County, NY",1397528.0
1721,36117,Wayne,NY,"Wayne County, NY",2835888.0
1722,36119,Westchester,NY,"Westchester County, NY",278247332.0
1723,36121,Wyoming,NY,"Wyoming County, NY",960373.0
1724,36123,Yates,NY,"Yates County, NY",1050344.0
1725,37001,Alamance,NC,"Alamance County, NC",1734337.0
1726,37003,Alexander,NC,"Alexander County, NC",59226.0
1727,37005,Alleghany,NC,"Alleghany County, NC",144937.0
1728,37007,Anson,NC,"Anson County, NC",21525.0
1729,37009,Ashe,NC,"Ashe County, NC",795203.0
1730,37011,Avery,NC,"Avery County, NC",2421275.0
1731,37013,Beaufort,NC,"Beaufort County, NC",124145359.0
1732,37015,Bertie,NC,"Bertie County, NC",12850110.0
1733,37017,Bladen,NC,"Bladen County, NC",8717094.0
1734,37019,Brunswick,NC,"Brunswick County, NC",88006538.0
1735,37021,Buncombe,NC,"Buncombe County, NC",23403462.0
1736,37023,Burke,NC,"Burke County, NC",2308444.0
1737,37025,Cabarrus,NC,"Cabarrus County, NC",5492732.0
1738,37027,Caldwell,NC,"Caldwell County, NC",1288243.0
1739,37029,Camden,NC,"Camden County, NC",3427907.0
1740,37031,Carteret,NC,"Carteret County, NC",122869786.0
1741,37033,Caswell,NC,"Caswell County, NC",0.0
1742,37035,Catawba,NC,"Catawba County, NC",4497609.0
1743,37037,Chatham,NC,"Chatham County, NC",756515.0
1744,37039,Cherokee,NC,"Cherokee County, NC",542050.0
1745,37041,Chowan,NC,"Chowan County, NC",5932404.0
1746,37043,Clay,NC,"Clay County, NC",137737.0
1747,37045,Cleveland,NC,"Cleveland County, NC",524510.0
1748,37047,Columbus,NC,"Columbus County, NC",21869247.0
1749,37049,Craven,NC,"Craven County, NC",238495063.0
1750,37051,Cumberland,NC,"Cumberland County, NC",24648482.0
1751,37053,Currituck,NC,"Currituck County, NC",21221060.0
1752,37055,Dare,NC,"Dare County, NC",215587911.0
1753,37057,Davidson,NC,"Davidson County, NC",1381859.0
1754,37059,Davie,NC,"Davie County, NC",166563.0
1755,37061,Duplin,NC,"Duplin County, NC",52712634.0
1756,37063,Durham,NC,"Durham County, NC",4861155.0
1757,37065,Edgecombe,NC,"Edgecombe County, NC",28108619.0
1758,37067,Forsyth,NC,"Forsyth County, NC",4689859.0
1759,37069,Franklin,NC,"Franklin County, NC",218711.0
1760,37071,Gaston,NC,"Gaston County, NC",931546.0
1761,37073,Gates,NC,"Gates County, NC",334327.0
1762,37075,Graham,NC,"Graham County, NC",18603.0
1763,37077,Granville,NC,"Granville County, NC",220341.0
1764,37079,Greene,NC,"Greene County, NC",2527063.0
1765,37081,Guilford,NC,"Guilford County, NC",8802323.0
1766,37083,Halifax,NC,"Halifax County, NC",761451.0
1767,37085,Harnett,NC,"Harnett County, NC",2698153.0
1768,37087,Haywood,NC,"Haywood County, NC",22089983.0
1769,37089,Henderson,NC,"Henderson County, NC",2955607.0
1770,37091,Hertford,NC,"Hertford County, NC",3074743.0
1771,37093,Hoke,NC,"Hoke County, NC",633625.0
1772,37095,Hyde,NC,"Hyde County, NC",53706514.0
1773,37097,Iredell,NC,"Iredell County, NC",1130752.0
1774,37099,Jackson,NC,"Jackson County, NC",776435.0
1775,37101,Johnston,NC,"Johnston County, NC",11765950.0
1776,37103,Jones,NC,"Jones County, NC",17126678.0
1777,37105,Lee,NC,"Lee County, NC",948560.0
1778,37107,Lenoir,NC,"Lenoir County, NC",44291170.0
1779,37109,Lincoln,NC,"Lincoln County, NC",316379.0
1780,37111,McDowell,NC,"McDowell County, NC",748315.0
1781,37113,Macon,NC,"Macon County, NC",1835158.0
1782,37115,Madison,NC,"Madison County, NC",890227.0
1783,37117,Martin,NC,"Martin County, NC",584757.0
1784,37119,Mecklenburg,NC,"Mecklenburg County, NC",52411477.0
1785,37121,Mitchell,NC,"Mitchell County, NC",889794.0
1786,37123,Montgomery,NC,"Montgomery County, NC",60219.0
1787,37125,Moore,NC,"Moore County, NC",1646062.0
1788,37127,Nash,NC,"Nash County, NC",33912240.0
1789,37129,New Hanover,NC,"New Hanover County, NC",171711120.0
1790,37131,Northampton,NC,"Northampton County, NC",282596.0
1791,37133,Onslow,NC,"Onslow County, NC",70595257.0
1792,37135,Orange,NC,"Orange County, NC",14726781.0
1793,37137,Pamlico,NC,"Pamlico County, NC",94507307.0
1794,37139,Pasquotank,NC,"Pasquotank County, NC",6569735.0
1795,37141,Pender,NC,"Pender County, NC",117247667.0
1796,37143,Perquimans,NC,"Perquimans County, NC",970897.0
1797,37145,Person,NC,"Person County, NC",33916.0
1798,37147,Pitt,NC,"Pitt County, NC",35684406.0
1799,37149,Polk,NC,"Polk County, NC",1502937.0
1800,37151,Randolph,NC,"Randolph County, NC",341864.0
1801,37153,Richmond,NC,"Richmond County, NC",321905.0
1802,37155,Robeson,NC,"Robeson County, NC",53775223.0
1803,37157,Rockingham,NC,"Rockingham County, NC",768744.0
1804,37159,Rowan,NC,"Rowan County, NC",1165786.0
1805,37161,Rutherford,NC,"Rutherford County, NC",1570868.0
1806,37163,Sampson,NC,"Sampson County, NC",6078659.0
1807,37165,Scotland,NC,"Scotland County, NC",446235.0
1808,37167,Stanly,NC,"Stanly County, NC",2672801.0
1809,37169,Stokes,NC,"Stokes County, NC",246662.0
1810,37171,Surry,NC,"Surry County, NC",1067140.0
1811,37173,Swain,NC,"Swain County, NC",984084.0
1812,37175,Transylvania,NC,"Transylvania County, NC",1672618.0
1813,37177,Tyrrell,NC,"Tyrrell County, NC",9075819.0
1814,37179,Union,NC,"Union County, NC",973075.0
1815,37181,Vance,NC,"Vance County, NC",190832.0
1816,37183,Wake,NC,"Wake County, NC",30899296.0
1817,37185,Warren,NC,"Warren County, NC",0.0
1818,37187,Washington,NC,"Washington County, NC",2750998.0
1819,37189,Watauga,NC,"Watauga County, NC",3118413.0
1820,37191,Wayne,NC,"Wayne County, NC",46850823.0
1821,37193,Wilkes,NC,"Wilkes County, NC",853353.0
1822,37195,Wilson,NC,"Wilson County, NC",12754576.0
1823,37197,Yadkin,NC,"Yadkin County, NC",6153.0
1824,37199,Yancey,NC,"Yancey County, NC",1195501.0
1825,38001,Adams,ND,"Adams County, ND",12872.0
1826,38003,Barnes,ND,"Barnes County, ND",2700499.0
1827,38005,Benson,ND,"Benson County, ND",11171472.0
1828,38007,Billings,ND,"Billings County, ND",99601.0
1829,38009,Bottineau,ND,"Bottineau County, ND",1800.0
1830,38011,Bowman,ND,"Bowman County, ND",14487.0
1831,38013,Burke,ND,"Burke County, ND",4585.0
1832,38015,Burleigh,ND,"Burleigh County, ND",15225589.0
1833,38017,Cass,ND,"Cass County, ND",24769406.0
1834,38019,Cavalier,ND,"Cavalier County, ND",255841.0
1835,38021,Dickey,ND,"Dickey County, ND",20331.0
1836,38027,Eddy,ND,"Eddy County, ND",206482.0
1837,38029,Emmons,ND,"Emmons County, ND",1048880.0
1838,38031,Foster,ND,"Foster County, ND",98119.0
1839,38033,Golden Valley,ND,"Golden Valley County, ND",347.0
1840,38035,Grand Forks,ND,"Grand Forks County, ND",75626009.0
1841,38037,Grant,ND,"Grant County, ND",51291.0
1842,38039,Griggs,ND,"Griggs County, ND",23044.0
1843,38041,Hettinger,ND,"Hettinger County, ND",239454.0
1844,38045,LaMoure,ND,"LaMoure County, ND",101670.0
1845,38047,Logan,ND,"Logan County, ND",269680.0
1846,38049,McHenry,ND,"McHenry County, ND",651089.0
1847,38051,McIntosh,ND,"McIntosh County, ND",7285.0
1848,38053,McKenzie,ND,"McKenzie County, ND",0.0
1849,38055,McLean,ND,"McLean County, ND",76662.0
1850,38057,Mercer,ND,"Mercer County, ND",642743.0
1851,38059,Morton,ND,"Morton County, ND",2825281.0
1852,38061,Mountrail,ND,"Mountrail County, ND",2914.0
1853,38063,Nelson,ND,"Nelson County, ND",1017479.0
1854,38065,Oliver,ND,"Oliver County, ND",67712.0
1855,38067,Pembina,ND,"Pembina County, ND",4009057.0
1856,38069,Pierce,ND,"Pierce County, ND",55786.0
1857,38071,Ramsey,ND,"Ramsey County, ND",37558922.0
1858,38073,Ransom,ND,"Ransom County, ND",720330.0
1859,38075,Renville,ND,"Renville County, ND",123517.0
1860,38077,Richland,ND,"Richland County, ND",2293139.0
1861,38079,Rolette,ND,"Rolette County, ND",58524.0
1862,38081,Sargent,ND,"Sargent County, ND",89159.0
1863,38083,Sheridan,ND,"Sheridan County, ND",139900.0
1864,38085,Sioux,ND,"Sioux County, ND",374.0
1865,38089,Stark,ND,"Stark County, ND",83137.0
1866,38091,Steele,ND,"Steele County, ND",134976.0
1867,38093,Stutsman,ND,"Stutsman County, ND",754083.0
1868,38095,Towner,ND,"Towner County, ND",374072.0
1869,38097,Traill,ND,"Traill County, ND",1425173.0
1870,38099,Walsh,ND,"Walsh County, ND",3029100.0
1871,38101,Ward,ND,"Ward County, ND",69415375.0
1872,38103,Wells,ND,"Wells County, ND",80850.0
1873,38105,Williams,ND,"Williams County, ND",239126.0
1874,39001,Adams,OH,"Adams County, OH",1400724.0
1875,39003,Allen,OH,"Allen County, OH",4094306.0
1876,39005,Ashland,OH,"Ashland County, OH",748231.0
1877,39007,Ashtabula,OH,"Ashtabula County, OH",1925340.0
1878,39009,Athens,OH,"Athens County, OH",4795108.0
1879,39011,Auglaize,OH,"Auglaize County, OH",2334931.0
1880,39013,Belmont,OH,"Belmont County, OH",7258557.0
1881,39015,Brown,OH,"Brown County, OH",1673484.0
1882,39017,Butler,OH,"Butler County, OH",4224742.0
1883,39019,Carroll,OH,"Carroll County, OH",613661.0
1884,39021,Champaign,OH,"Champaign County, OH",252288.0
1885,39023,Clark,OH,"Clark County, OH",4496821.0
1886,39025,Clermont,OH,"Clermont County, OH",9680145.0
1887,39027,Clinton,OH,"Clinton County, OH",68345.0
1888,39029,Columbiana,OH,"Columbiana County, OH",860412.0
1889,39031,Coshocton,OH,"Coshocton County, OH",218873.0
1890,39033,Crawford,OH,"Crawford County, OH",3110341.0
1891,39035,Cuyahoga,OH,"Cuyahoga County, OH",33560971.0
1892,39037,Darke,OH,"Darke County, OH",237584.0
1893,39039,Defiance,OH,"Defiance County, OH",2446175.0
1894,39041,Delaware,OH,"Delaware County, OH",1027113.0
1895,39043,Erie,OH,"Erie County, OH",8211601.0
1896,39045,Fairfield,OH,"Fairfield County, OH",2751391.0
1897,39047,Fayette,OH,"Fayette County, OH",27096.0
1898,39049,Franklin,OH,"Franklin County, OH",8576504.0
1899,39051,Fulton,OH,"Fulton County, OH",152057.0
